timestamp,price,source
2023-12-31 23:54:00,101.44,open
2023-12-31 23:54:00,101.45,high
2023-12-31 23:54:00,101.25,low
2023-12-31 23:54:00,101.25,close
2023-12-31 23:55:00,101.25,open
2023-12-31 23:55:00,101.45,high
2023-12-31 23:55:00,101.21,low
2023-12-31 23:55:00,101.41,close
2023-12-31 23:56:00,101.44,close
2023-12-31 23:56:00,101.4,open
2023-12-31 23:56:00,101.44,high
2023-12-31 23:56:00,101.21,low
2023-12-31 23:57:00,101.43,low
2023-12-31 23:57:00,101.64,close
2023-12-31 23:57:00,101.43,open
2023-12-31 23:57:00,101.65,high
2023-12-31 23:58:00,101.64,open
2023-12-31 23:58:00,101.68,high
2023-12-31 23:58:00,101.59,low
2023-12-31 23:58:00,101.66,close
2023-12-31 23:59:00,101.64,open
2023-12-31 23:59:00,101.72,high
2023-12-31 23:59:00,101.55,low
2023-12-31 23:59:00,101.72,close
2024-01-01 00:00:00,101.72,open
2024-01-01 00:00:00,101.81,high
2024-01-01 00:00:00,101.56,low
2024-01-01 00:00:00,101.72,close
2024-01-01 00:01:00,101.88,close
2024-01-01 00:01:00,101.71,low
2024-01-01 00:01:00,101.92,high
2024-01-01 00:01:00,101.71,open
2024-01-01 00:02:00,101.89,open
2024-01-01 00:02:00,102.13,high
2024-01-01 00:02:00,101.88,low
2024-01-01 00:02:00,102.13,close
2024-01-01 00:03:00,102.13,open
